u_eigen,i_eigen,b_eigen,ndcg,recall,precision
135,250,250,0.08460539511821644,0.04188608552505114,0.06895424836601306
135,125,225,0.0845767177343209,0.04210663840440532,0.06830065359477125
35,75,300,0.08456650547140311,0.03992522467712245,0.07113289760348583
85,100,325,0.08455856568419806,0.04068025831106157,0.06851851851851852
110,250,325,0.08454117328201889,0.04039503692965632,0.06797385620915032
35,75,175,0.08452940734707731,0.04215493086254526,0.07026143790849673
60,275,75,0.0844425638005517,0.04892470222787714,0.06797385620915032
135,175,350,0.08444139424549785,0.042072640002732746,0.07058823529411765
135,200,350,0.08442597697266882,0.041486653611679906,0.06949891067538126
60,275,50,0.0842831676164558,0.04860769209842639,0.06786492374727668
135,200,150,0.08425870846251714,0.043716237179789605,0.06797385620915032
110,250,175,0.08425442239891708,0.04361292322831803,0.06677559912854031
10,75,375,0.08416652914956907,0.042422878696868616,0.06938997821350763
135,150,100,0.0841632831154553,0.04572808101581588,0.06535947712418301
135,250,275,0.08405079152572613,0.042308933165736286,0.06873638344226579
35,75,75,0.08402165230535814,0.04758978847381298,0.06840958605664488
135,225,175,0.08402156550448861,0.04388614361936534,0.06775599128540305
135,150,325,0.08396965946511083,0.04176351747171329,0.06851851851851852
35,75,100,0.0839601680985753,0.04801190246242834,0.06786492374727668
85,100,175,0.08385354765637744,0.04231701673423635,0.06830065359477125
85,75,250,0.08379092060209758,0.040041553423392266,0.07026143790849673
10,275,350,0.08368524774545165,0.045342477676713185,0.06623093681917211
35,75,325,0.08361140652136607,0.039554126203373764,0.07004357298474945
35,275,50,0.08352342923966742,0.051543797626827745,0.0664488017429194
35,75,125,0.08342115194420292,0.04588715403409698,0.06862745098039216
135,225,325,0.08341795125216457,0.04085509472440238,0.06884531590413943
135,125,250,0.08340248129293584,0.041431225721854766,0.06786492374727668
35,275,275,0.08335345864336043,0.04498396334312427,0.06840958605664488
60,75,275,0.0833375150944105,0.03800553587460877,0.06949891067538126
85,100,125,0.08331467918281119,0.04506307350995812,0.06884531590413943
110,250,100,0.08327956421703281,0.045579763578420356,0.06623093681917211
35,275,225,0.08327008864093054,0.044627405064850446,0.06557734204793028
35,75,50,0.08323107063820036,0.04628903640331878,0.06928104575163399
135,200,125,0.08321629919722807,0.04324495071218661,0.06623093681917211
35,75,275,0.08319316054158842,0.04002678235451664,0.06938997821350763
85,250,375,0.08317349392667746,0.03976074395438126,0.06677559912854031
110,150,375,0.08314500623531311,0.04132170639293682,0.06797385620915032
135,225,200,0.08290631932304242,0.04238111841305947,0.06775599128540305
10,275,150,0.08288222123542542,0.050832387316141994,0.0673202614379085
135,125,50,0.08285530344542194,0.04558646053812859,0.0659041394335512
110,225,350,0.08280660787652994,0.04040926552620679,0.06688453159041394
135,175,125,0.08280060898195109,0.04476276709894708,0.06557734204793028
110,125,325,0.08276934981212193,0.04025790018105429,0.06764705882352941
110,100,50,0.08267353373505322,0.045343010381208824,0.06535947712418301
135,200,100,0.08259608150069786,0.0458825078402493,0.06535947712418301
135,150,175,0.08258812613438225,0.04460355820992246,0.0664488017429194
110,250,300,0.08256030777265022,0.0402236320669681,0.06612200435729848
110,250,200,0.08244451237580294,0.04239326688433418,0.0644880174291939
60,100,375,0.08230742225004223,0.03887130412718164,0.06797385620915032
110,125,125,0.08227449182871756,0.045600409956399864,0.0659041394335512
110,125,175,0.08203591841787057,0.04234178191705105,0.06427015250544663
110,250,225,0.08162709911707475,0.04149011886082676,0.06459694989106754
60,275,250,0.08160412649135686,0.043363683565006,0.06525054466230937
135,225,75,0.08159074026952745,0.04464056888093475,0.06568627450980392
135,200,325,0.08139556173778247,0.04004474115312078,0.06677559912854031
135,225,300,0.0813042300173968,0.040574231538518454,0.06699346405228758
110,200,375,0.08127026069292301,0.04011128334676133,0.06579520697167755
135,175,325,0.08118921938583454,0.04062319624490617,0.06884531590413943
60,75,100,0.08110502414927338,0.042732830893219026,0.0696078431372549
85,125,375,0.08109874663015149,0.039021494629709934,0.0650326797385621
135,225,225,0.08109275692812355,0.04047763474242727,0.06546840958605665
85,250,350,0.0809600633014051,0.03951246197747897,0.06514161220043573
85,100,300,0.0809284096121349,0.038025424902322504,0.06568627450980392
85,125,350,0.08091952571791669,0.03886144342524898,0.06525054466230937
110,250,75,0.0808262722071599,0.04423790969353194,0.0636165577342048
110,150,350,0.0807290583132407,0.04105950045474943,0.06655773420479302
10,75,75,0.08072615155863468,0.04910309129843015,0.06568627450980392
110,250,275,0.08070000467288618,0.040472685679307875,0.0650326797385621
110,125,100,0.08065731654993633,0.044112936015226006,0.06263616557734204
135,200,175,0.0806492107623085,0.041899154654126705,0.06459694989106754
10,275,325,0.08062409824307898,0.04344298923578955,0.06394335511982571
135,175,100,0.0805377038842708,0.04415381866775563,0.06470588235294117
10,75,100,0.08051694138086155,0.04908178752065614,0.06633986928104575
35,100,375,0.08050778938968438,0.03919237972318855,0.06546840958605665
110,125,300,0.0803127506497882,0.0393979687110576,0.06601307189542484
135,175,175,0.08030948135837047,0.04371994965377821,0.06546840958605665
110,225,150,0.08017045046809183,0.04287382246609954,0.0644880174291939
135,150,300,0.08013703895191135,0.04112041892519865,0.06699346405228758
135,150,200,0.08009960048748278,0.0422621902701824,0.06437908496732027
85,125,325,0.08008428969886963,0.0371952725107007,0.06470588235294117
10,75,50,0.07999443818618149,0.04905448325755411,0.0650326797385621
60,75,200,0.07998178103897388,0.03786584828005662,0.06742919389978214
10,275,175,0.07994542982871476,0.04955689934442928,0.06492374727668845
10,275,125,0.07993446775366783,0.04901899632996674,0.06470588235294117
135,150,225,0.07972729353628785,0.04072124398107693,0.06437908496732027
60,100,350,0.07969034326184579,0.03772474755385849,0.06568627450980392
10,275,300,0.07965398894252489,0.04483413048769857,0.06328976034858388
60,75,50,0.07963364180591678,0.042326751819811756,0.06928104575163399
35,275,250,0.0796232216061166,0.043803180633084964,0.0644880174291939
60,100,325,0.07961946244631782,0.03713684416645302,0.06612200435729848
85,250,150,0.07953217063014967,0.04250988841567515,0.06405228758169934
35,75,200,0.07952291088637782,0.040579229379976066,0.06579520697167755
135,225,275,0.07944810380067911,0.04021224904961566,0.06568627450980392
110,150,150,0.07938887649512344,0.04198403433459901,0.06285403050108933
85,100,275,0.07933777783553482,0.038590867529423215,0.06470588235294117
35,75,225,0.07930695189010015,0.04059256662816204,0.06677559912854031
85,225,375,0.07925574149467186,0.03909050244359274,0.06296296296296296
85,100,100,0.07917565829478324,0.044242149093256605,0.06535947712418301
110,175,375,0.07916498861221168,0.03960401806477503,0.06546840958605665
60,75,75,0.07907852060741774,0.04237660801707494,0.06851851851851852
110,225,325,0.07905105300350003,0.038574962236571746,0.06339869281045751
60,250,375,0.07898522817862476,0.03909527358574695,0.06437908496732027
60,75,225,0.0789421304262973,0.03757433450964054,0.06742919389978214
85,250,325,0.07893896942550914,0.037841988397342784,0.06372549019607843
135,150,275,0.0789129892822314,0.03952653533335834,0.0650326797385621
60,75,250,0.07880655239612343,0.03700312070273505,0.06775599128540305
60,100,300,0.07867319943877131,0.037048397828742106,0.06525054466230937
85,100,200,0.07865911967797098,0.0386635647785766,0.06372549019607843
10,275,100,0.07864133718967595,0.05022796547042703,0.06383442265795207
60,100,150,0.07862414178815488,0.04034763227244636,0.06601307189542484
110,250,250,0.07861181292270057,0.040339880710644545,0.06328976034858388
135,175,200,0.07858240626410998,0.04081444414662018,0.06459694989106754
10,75,350,0.07849934999329096,0.0373646399537183,0.06557734204793028
10,275,75,0.07848326725928839,0.0531379730019818,0.06405228758169934
135,200,200,0.07844577494475695,0.03961135530273054,0.06241830065359477
110,125,275,0.0783852640163351,0.03840027990054759,0.06437908496732027
110,175,150,0.07837763111195536,0.041407714997633606,0.06350762527233116
85,100,225,0.07825256643935538,0.03866957315270534,0.06383442265795207
35,100,350,0.07823658380148665,0.039731613741981434,0.06525054466230937
110,125,200,0.0781637138046352,0.03939301635328985,0.06209150326797386
135,200,75,0.0781550122832614,0.042673563934654365,0.06241830065359477
110,175,350,0.0780980809063991,0.03920932527958761,0.06437908496732027
110,200,150,0.07807246394369854,0.04126534755286532,0.06274509803921569
35,75,250,0.07804871628608961,0.037852807502103486,0.06568627450980392
135,225,250,0.07796785586454465,0.039397630385259085,0.06339869281045751
135,175,300,0.07793261926672385,0.03882609199785377,0.06633986928104575
85,250,300,0.0777378991279409,0.03817088995253964,0.06263616557734204
110,225,125,0.07770461480050944,0.04240682284829563,0.06209150326797386
110,200,350,0.07769012488358713,0.038267590490052794,0.06318082788671024
135,150,75,0.07762555812406155,0.042796863839806354,0.061546840958605666
135,200,300,0.07747091576261286,0.037278738586245856,0.06339869281045751
110,225,300,0.07743629085795262,0.03757309360263842,0.06209150326797386
60,250,350,0.07738387332177803,0.03782180334364839,0.06318082788671024
135,175,225,0.07737964061299,0.03853237657199948,0.06405228758169934
10,275,275,0.07729480726817879,0.04436625773801637,0.062309368191721136
60,125,375,0.07728835103314151,0.03603875562792497,0.06405228758169934
110,250,50,0.07728287449052698,0.04282924856541921,0.06122004357298475
135,200,275,0.07727414207884852,0.038037254197006265,0.06263616557734204
110,225,175,0.07722463178804256,0.040655797078022304,0.06143790849673202
60,100,175,0.0770862527897139,0.0395288717278536,0.06416122004357298
110,225,200,0.07703726813750804,0.04004129340582507,0.061764705882352944
135,150,250,0.0770356110146669,0.03979718036606798,0.06350762527233116
110,150,325,0.07703219693489523,0.0378038582477627,0.06437908496732027
10,75,150,0.07702590382395949,0.04382217457692336,0.06405228758169934
110,125,225,0.07702012630801328,0.03840156709456278,0.0616557734204793
85,250,175,0.07696530187216402,0.039211255232150785,0.06143790849673202
85,250,125,0.0768677381659004,0.041853013928028815,0.06143790849673202
85,225,350,0.07686706391421286,0.03683887530211454,0.06241830065359477
135,225,50,0.07686540850662726,0.042649259152219114,0.06209150326797386
85,150,375,0.07679465115634286,0.03754655897017332,0.06416122004357298
135,175,275,0.07671064299725344,0.039363175394383214,0.06514161220043573
85,125,150,0.07668806073788245,0.038599680528677065,0.06143790849673202
110,150,175,0.0766479804479873,0.04020201604051041,0.061111111111111116
85,250,275,0.07631585151411906,0.039030966831534494,0.0616557734204793
110,225,225,0.07617117912639419,0.038301861316410814,0.060566448801742924
110,150,125,0.0760736344483416,0.04161560383750672,0.0593681917211329
135,200,225,0.07606649397351796,0.03783958424157412,0.06034858387799564
85,125,300,0.0760223290226694,0.035139511464304614,0.06132897603485839
35,250,375,0.07592629237708823,0.039156410301621404,0.06100217864923747
85,100,75,0.07584526593565304,0.042686841182778476,0.06241830065359477
110,125,75,0.07577378464649297,0.04188487916360077,0.058823529411764705
85,250,200,0.07576875388322082,0.038953629540427887,0.06089324618736383
110,225,275,0.07569235921927069,0.037305699625875,0.061546840958605666
110,200,325,0.07569055100008944,0.036219406381206444,0.061111111111111116
10,75,325,0.07565289962486074,0.03491165834069966,0.06470588235294117
85,225,325,0.07556369154624272,0.036195672660784065,0.061982570806100215
135,175,75,0.07554772596837037,0.04175078368808265,0.061111111111111116
35,100,300,0.07554730182445726,0.03693919389177458,0.06274509803921569
85,175,375,0.07553874978905119,0.03667220208103967,0.06405228758169934
60,125,350,0.07552876076504693,0.03471101781580544,0.0616557734204793
85,250,100,0.07545016278461168,0.04157034911235844,0.060784313725490195
85,150,350,0.07543863185268994,0.036600765167385245,0.06350762527233116
110,125,250,0.07540181374152029,0.03857834423921897,0.06143790849673202
10,75,300,0.07535543517126567,0.036681483449511866,0.06416122004357298
60,250,325,0.07524817354249272,0.03699646374661899,0.0616557734204793
110,175,175,0.07524516049289957,0.03978992471392937,0.06045751633986928
60,100,275,0.07522358404706302,0.0362993999323305,0.06296296296296296
110,175,325,0.07513030467102302,0.03616313467843309,0.06318082788671024
110,200,175,0.07510534670644237,0.03866767927203203,0.0593681917211329
10,275,200,0.07493393299570478,0.04539003297458543,0.06100217864923747
85,200,375,0.07491539033248935,0.03542459358492118,0.060239651416122
10,75,275,0.07483650795798436,0.03626394519886449,0.06394335511982571
35,100,325,0.07483422846944274,0.037100872032890427,0.06252723311546841
10,75,125,0.07482751801026621,0.044013436627086615,0.06285403050108933
35,250,350,0.07482579328548622,0.039191814900492235,0.061546840958605666
110,150,300,0.07478965352175004,0.037043668774779895,0.06209150326797386
85,250,225,0.074777364930869,0.03762161960642652,0.05980392156862745
110,225,100,0.07469456291971123,0.04103527003775231,0.05969498910675381
60,250,300,0.0746718504379718,0.03776088804780011,0.062309368191721136
60,125,325,0.07465044328096654,0.03410943099480617,0.06209150326797386
85,150,325,0.07457087375320724,0.035772755558530545,0.06263616557734204
60,100,125,0.0745361931110832,0.039570083752956786,0.06296296296296296
85,100,250,0.07447997829381096,0.036512145325412755,0.06002178649237473
85,225,300,0.07444931262719916,0.03645397619071199,0.06045751633986928
85,200,350,0.07441303247848909,0.03455441440565441,0.05980392156862745
85,125,175,0.07430627741206693,0.03685488694327333,0.05980392156862745
10,275,225,0.07424736649027594,0.04322891724729557,0.06002178649237473
10,275,50,0.07413207057667402,0.05032281086185455,0.061111111111111116
135,200,250,0.07411300587366434,0.036832323738848566,0.06045751633986928
35,125,375,0.07409721694034556,0.03706727379049181,0.06122004357298475
135,175,250,0.07406189182258609,0.03797235599848865,0.06252723311546841
110,175,125,0.07403701626837512,0.03984760440724079,0.05849673202614379
60,250,150,0.07397935248798136,0.0397860033063542,0.060239651416122
110,150,100,0.07384338002121635,0.041071378847506855,0.05708061002178649
60,225,375,0.07383758684767724,0.035469165484671855,0.060566448801742924
110,150,200,0.07369127481709266,0.0377761687513563,0.058387799564270156
85,225,150,0.07368146402404264,0.03872391203897389,0.059259259259259255
85,200,325,0.07367953840507466,0.035588173954840235,0.05980392156862745
110,200,300,0.07367633938420785,0.03568425999943762,0.05969498910675381
110,200,125,0.0736423800073602,0.03988371988048172,0.05915032679738562
85,125,125,0.07348181412575915,0.037367595001012575,0.0593681917211329
10,275,250,0.07335220702062294,0.04215493006778997,0.06013071895424837
85,150,150,0.07331952568831707,0.0377784828514815,0.058823529411764705
110,225,75,0.07329799750413177,0.04019172719446126,0.058387799564270156
35,100,150,0.0732863337307125,0.04030802045987707,0.06241830065359477
110,225,250,0.07326064983847211,0.03737110360728243,0.059259259259259255
110,200,100,0.07306320465963044,0.04024752697858544,0.05871459694989107
85,125,275,0.07300861287251217,0.03439732624945474,0.05915032679738562
135,150,50,0.07300075669552647,0.04075389783271515,0.05729847494553377
35,250,325,0.07293806416594874,0.03888121701079046,0.06034858387799564
110,150,275,0.07289012242058976,0.03683131735213361,0.06067538126361656
60,225,325,0.07288582779736583,0.03680736772017167,0.06067538126361656
110,175,300,0.07288370427628613,0.0358403137783888,0.06100217864923747
85,250,250,0.07287737755361329,0.03827361976019481,0.059259259259259255
60,100,200,0.07279585135844134,0.03608683149865812,0.059586056644880175
60,150,375,0.07277540297120798,0.03468523241268334,0.06045751633986928
85,225,275,0.07270873122422025,0.03651493680820488,0.059586056644880175
135,200,50,0.07269436802864405,0.03932243541475054,0.0579520697167756
10,75,175,0.07269399106945972,0.039895503604455936,0.060239651416122
35,100,275,0.07263112573481459,0.03626599680931394,0.06132897603485839
110,200,200,0.0725868915254779,0.03579031387840262,0.05784313725490196
60,225,350,0.07258448389445502,0.03508884274589039,0.060239651416122
60,250,175,0.07254743332959616,0.03850032134527097,0.05849673202614379
85,175,350,0.07248121874594717,0.03409138337175762,0.060239651416122
60,225,300,0.07237502054729107,0.03779702429637078,0.062309368191721136
110,200,275,0.0722772538111136,0.03499430724601565,0.05915032679738562
85,125,225,0.0722148381393674,0.03548033264799933,0.058061002178649235
35,125,350,0.07219228198218486,0.0374617669775618,0.06045751633986928
85,225,125,0.07202018334056941,0.03932852476746024,0.05904139433551198
110,175,100,0.07201919470523298,0.03885472669042086,0.05631808278867103
110,175,225,0.07194162155114947,0.035331678623117015,0.05827886710239651
60,125,300,0.07178679157890351,0.03446834344472427,0.06002178649237473
60,100,225,0.07176529247194248,0.035250602070748274,0.05893246187363835
135,175,50,0.07170680448011778,0.04007535828345185,0.058823529411764705
60,250,200,0.07170543103725893,0.037748894074778286,0.05871459694989107
35,225,375,0.07169410550212978,0.03658838153926571,0.058823529411764705
110,175,200,0.07169281047907371,0.03610815087795014,0.0579520697167756
85,125,200,0.07168032096651068,0.035389066086552484,0.05686274509803922
60,175,375,0.0714800662304244,0.03463986519201767,0.061546840958605666
60,250,275,0.07135072120036029,0.037026158396581944,0.0593681917211329
35,250,300,0.07134426522564959,0.03822792379334734,0.05915032679738562
85,225,175,0.07133764089747494,0.03811945493770178,0.05784313725490196
85,175,325,0.07129846448079764,0.034769967250448175,0.060566448801742924
85,250,75,0.07129842051673523,0.03957697794622426,0.057407407407407414
85,150,300,0.07128923168438711,0.034885496010428646,0.0593681917211329
110,200,225,0.07123160877109486,0.03558947547289038,0.05697167755991285
85,100,50,0.07118292801750839,0.039178802096246274,0.05980392156862745
85,200,300,0.07116765331927433,0.03488790700101485,0.05816993464052288
85,225,225,0.0711017006821119,0.035043682328074824,0.05686274509803922
60,200,375,0.07095634555171419,0.03382088730479667,0.05871459694989107
110,175,275,0.07093350190815596,0.03465059238064414,0.059586056644880175
60,250,225,0.07089813059689391,0.03736190154398482,0.05849673202614379
60,100,250,0.07078235040334478,0.03519090466664365,0.059586056644880175
85,200,150,0.07067258325566039,0.03713236303033676,0.05697167755991285
60,250,125,0.07063676753786184,0.03830410511850996,0.057407407407407414
110,150,225,0.07057811230524555,0.03577774801016783,0.05599128540305011
85,225,200,0.07044120415090119,0.03608380103049624,0.05664488017429194
35,225,350,0.07035669469158926,0.037265902334530865,0.05849673202614379
35,250,150,0.07026797497496672,0.03983055149866942,0.056100217864923745
60,150,350,0.07026435175345079,0.0347148116918905,0.05893246187363835
10,75,250,0.07011826849371307,0.034504334744729664,0.058061002178649235
10,100,375,0.0700787897109958,0.035094855510345524,0.0565359477124183
85,175,300,0.07001252483139637,0.035041084304289226,0.05904139433551198
60,200,350,0.06991906319069825,0.034490072440956115,0.05849673202614379
85,175,150,0.06986300817398795,0.0360936581526572,0.05675381263616558
110,150,250,0.06984712884551134,0.03652745381532257,0.05664488017429194
85,125,250,0.06983378135498818,0.03433840010412854,0.05686274509803922
60,125,275,0.06979076849179333,0.03359469199783343,0.059259259259259255
110,125,50,0.06974190799840012,0.038071877080438854,0.054466230936819175
60,200,325,0.06970114233270637,0.03607005322228032,0.05915032679738562
110,200,250,0.06969890049890129,0.035166616413868035,0.05708061002178649
35,250,275,0.06968680397521072,0.038163555590208925,0.0593681917211329
85,125,100,0.06961641348373711,0.03700063938162429,0.05631808278867103
60,150,325,0.06961193741518173,0.03335618322617023,0.058823529411764705
10,250,375,0.0695318181684874,0.03763742571534942,0.05718954248366013
35,225,325,0.0694480899207593,0.03622670291416442,0.0579520697167756
110,200,75,0.0694470842968082,0.03795748925328808,0.05501089324618736
110,225,50,0.06923649776425024,0.03865397296124723,0.055664488017429195
60,175,350,0.06909911449918497,0.03370913747847241,0.059259259259259255
35,150,375,0.06909434260254171,0.03560535726084087,0.05871459694989107
85,225,250,0.06908403570565051,0.034199428684629565,0.056100217864923745
85,150,175,0.06904211545212001,0.035947885835615645,0.0565359477124183
110,150,75,0.06893724821070282,0.038605945759200774,0.052723311546840956
35,125,325,0.0688100298026402,0.03406262054085989,0.05686274509803922
85,250,50,0.06877095303268502,0.039531902397986034,0.05555555555555555
60,125,150,0.06871367385084609,0.03461250691079347,0.0565359477124183
110,175,75,0.06857215332981678,0.037788289926801805,0.05392156862745098
35,100,175,0.06855926356588954,0.03768883019666439,0.057625272331154685
85,200,175,0.06853866358711352,0.03580440165912265,0.055119825708061
35,125,300,0.06851385180392495,0.03428451280112687,0.05675381263616558
60,175,325,0.06848270973761221,0.0343594562239232,0.060239651416122
85,200,275,0.06845861681512953,0.03426526787877013,0.05675381263616558
60,225,275,0.06845352542153055,0.03543292478691028,0.058387799564270156
10,75,225,0.06842536660137453,0.03560521865769201,0.05773420479302832
35,250,175,0.0684081681595859,0.03878682062343159,0.055664488017429195
60,100,100,0.06835854902753787,0.0392992111393013,0.05893246187363835
60,250,250,0.06832422888588,0.03617543557144197,0.05718954248366013
85,225,100,0.06830190721771086,0.03841631259586124,0.05577342047930284
35,100,100,0.06814978736143452,0.041664204676986,0.05697167755991285
85,150,125,0.0681282565519574,0.036077278011314697,0.05501089324618736
60,225,150,0.06806161982576749,0.03549427131318612,0.05599128540305011
60,150,300,0.06804168305497944,0.03288006313714248,0.05751633986928104
85,150,275,0.0679620689266178,0.034118032180217854,0.05675381263616558
35,200,375,0.06788407713090659,0.03559613020377675,0.05708061002178649
60,100,50,0.06781249341897007,0.0367634283418796,0.058387799564270156
85,200,125,0.06777066618827497,0.03561989108871416,0.05403050108932462
110,175,250,0.06772171951441439,0.03365219057466606,0.056100217864923745
35,225,300,0.06760671080585023,0.035219900018777874,0.05729847494553377
35,250,200,0.0675092422959777,0.03790201043946029,0.05403050108932462
85,200,200,0.06747571449811215,0.034916101266262954,0.055228758169934646
35,250,225,0.06735094056324471,0.03706759616348456,0.055337690631808274
10,75,200,0.06725864219007081,0.03632154836720619,0.05577342047930284
60,250,100,0.06724283049701961,0.03746745025224416,0.054901960784313725
60,225,175,0.06721546856467217,0.03469876527025357,0.055228758169934646
10,250,350,0.06708837932594032,0.03608303213578608,0.055664488017429195
35,100,50,0.06699704878760229,0.038466041160315295,0.05729847494553377
35,150,350,0.06695363488098376,0.03526911768992088,0.05697167755991285
35,100,225,0.06694717545112963,0.035317266695761934,0.054901960784313725
85,150,200,0.06689521005272056,0.03579930076467705,0.054901960784313725
85,150,225,0.06683408848515895,0.03389442125363271,0.05359477124183007
85,200,225,0.06683191957579206,0.03311930967688823,0.05337690631808279
85,175,275,0.06675223868864547,0.0336090729367826,0.057625272331154685
60,200,300,0.06666966052895953,0.03389107442647237,0.05642701525054466
85,225,75,0.06660996604555398,0.03795468975625301,0.05435729847494553
35,175,375,0.06659667324546642,0.034237636357151026,0.05773420479302832
35,100,125,0.0665162251999458,0.03925261510410123,0.058061002178649235
60,125,175,0.06645200626417266,0.0345442559943851,0.055337690631808274
85,175,200,0.06636279788181805,0.03393672182521295,0.05501089324618736
35,100,75,0.06635430719322741,0.039948275643094805,0.05675381263616558
85,175,175,0.06634601264471474,0.034560620175283996,0.05403050108932462
35,250,250,0.06630701116181385,0.03694446414101352,0.05577342047930284
85,175,125,0.06622815361536116,0.03486189805970997,0.05326797385620915
10,100,350,0.06620690046984179,0.03446653523360044,0.054901960784313725
35,100,200,0.06618380755093058,0.0350049147381815,0.05457516339869281
35,100,250,0.06614587967428454,0.034161421180355124,0.055119825708061
35,200,350,0.06606007864765202,0.03415146495337194,0.05544662309368192
35,125,275,0.0659242815086761,0.033841487228394584,0.05675381263616558
60,100,75,0.0658733894382039,0.03720959019367556,0.0565359477124183
35,150,325,0.06586248025839085,0.033185398292359954,0.05642701525054466
60,225,225,0.06586225032129847,0.033146348423914014,0.055337690631808274
60,175,300,0.06580593567554256,0.03235012843100045,0.05686274509803922
85,175,225,0.065697136731703,0.0323467152484402,0.055119825708061
35,225,275,0.06561516805701806,0.035284484180362195,0.056100217864923745
10,250,325,0.06555518713560204,0.03501181610701151,0.054466230936819175
35,175,350,0.06537677236569077,0.03381960967436405,0.05718954248366013
60,225,200,0.06533510323050555,0.033366180368796156,0.0537037037037037
60,150,275,0.06515563343506614,0.03199893303820489,0.05544662309368192
85,175,250,0.06498210462161369,0.03324177740109793,0.05577342047930284
35,250,125,0.06495136290969343,0.03730789099527523,0.05108932461873638
85,200,250,0.06494332080961486,0.033445338192621354,0.053159041394335506
110,175,50,0.06481498560485821,0.03595245926155904,0.05130718954248366
85,125,75,0.06480046804804926,0.034668087955945726,0.052178649237472764
35,200,325,0.06470059772781106,0.03328445190651481,0.05435729847494553
60,125,200,0.06467831175901796,0.03251990725611799,0.052941176470588235
85,150,250,0.06466878898134393,0.03330256433531334,0.05305010893246188
110,200,50,0.0646615789097353,0.03605654347070985,0.0514161220043573
10,100,325,0.06459210242467261,0.0319450348346914,0.05348583877995643
10,225,375,0.06457991263034979,0.0334180974726529,0.05381263616557734
60,150,150,0.06456224919498914,0.03382999887201401,0.05206971677559913
60,175,275,0.06437939788179095,0.03346226485654068,0.05620915032679739
60,125,125,0.0643332839365984,0.033462533587324345,0.052178649237472764
85,200,100,0.06428848776441981,0.03508298504983822,0.051742919389978215
10,250,300,0.06422149058981122,0.034711975200209876,0.05381263616557734
35,175,325,0.06421035934530274,0.03307144003662962,0.0565359477124183
10,100,50,0.06415815474273885,0.03921940256833326,0.05435729847494553
60,125,250,0.0640217563467321,0.030835435249368274,0.05424836601307189
60,225,250,0.06397651359732079,0.033328409742954625,0.05457516339869281
60,200,275,0.06391735990927476,0.03325825047265743,0.05479302832244008
35,150,300,0.06388124945029898,0.03288492754970909,0.054466230936819175
60,250,75,0.06382129928600117,0.0363766348981324,0.05206971677559913
85,225,50,0.06374893408738606,0.03559015707821692,0.05206971677559913
60,225,125,0.06370827352854344,0.03494267781541108,0.0528322440087146
10,100,300,0.06368403238254682,0.03283804675571476,0.05457516339869281
35,250,100,0.0636416136796015,0.038574348091405704,0.052505446623093685
10,125,375,0.06362023158522694,0.03236394309262075,0.05185185185185185
35,125,150,0.06343752679472998,0.03627782126397588,0.052505446623093685
10,100,275,0.06340327032791898,0.032728396449983564,0.05424836601307189
60,200,175,0.06327717573401305,0.03439565308234204,0.05348583877995643
110,150,50,0.06327260894805513,0.0346182478961565,0.04891067538126361
60,200,150,0.06323613279142444,0.03420166500156498,0.05348583877995643
60,150,175,0.06319847990917322,0.03464896490149998,0.05348583877995643
35,150,275,0.06303099349651019,0.03232266027816543,0.05392156862745098
60,125,225,0.06292681489165385,0.03026053609317188,0.05196078431372549
85,150,100,0.06286600037502695,0.03452236495290367,0.049999999999999996
60,175,150,0.06261193732884869,0.03367545223640631,0.052614379084967314
35,225,150,0.06250088715551567,0.036024359001007256,0.05185185185185185
85,175,100,0.06249351383426493,0.03254344034125022,0.04989106753812636
10,250,275,0.06241207452597623,0.034825354792166446,0.05403050108932462
35,225,225,0.06226900061415791,0.03388720431168105,0.052614379084967314
35,200,300,0.06195225284463307,0.030795136730969033,0.051742919389978215
10,225,350,0.061947599088713265,0.032362611630699735,0.052178649237472764
35,225,175,0.061907047855953766,0.0346917462248167,0.05130718954248366
35,250,75,0.06174179036148725,0.03899737257709592,0.05054466230936819
35,225,200,0.061680003839607644,0.033715394728735415,0.05196078431372549
35,225,250,0.06156887157746397,0.03305007627631459,0.05228758169934641
35,175,300,0.06143575817670018,0.031891431574016804,0.05413943355119826
10,100,100,0.06134454648640495,0.03697852776236805,0.05054466230936819
60,150,200,0.06129855865828816,0.032457946009812035,0.051525054466230936
60,200,225,0.06125798462245337,0.031059118820815624,0.05185185185185185
10,175,375,0.06114927223265581,0.03163633848591838,0.05206971677559913
85,125,50,0.061049691516022415,0.033331676911683435,0.04967320261437909
35,175,275,0.061034128996244094,0.03211710958947256,0.05348583877995643
85,200,75,0.060986202723652023,0.03378054976183445,0.049455337690631804
10,225,325,0.06079764589107645,0.032579182490034796,0.05130718954248366
35,125,175,0.060780823208161784,0.03393037746771483,0.049999999999999996
60,150,125,0.06067263889309021,0.03325978860313585,0.04803921568627451
10,100,150,0.060599597073167796,0.035038804026307505,0.05196078431372549
10,100,75,0.060563247183222015,0.037092692310156036,0.052941176470588235
35,200,275,0.06053273019779683,0.031104329659488065,0.05108932461873638
85,175,75,0.060489657561088685,0.03211613657654986,0.04814814814814815
10,125,350,0.06048197682121416,0.0303765738097507,0.05065359477124183
10,200,375,0.06048174837987073,0.030845467541637684,0.05043572984749455
60,250,50,0.06039981353815342,0.0348864893832354,0.04967320261437909
