u_eigen,i_eigen,b_eigen,ndcg,recall,precision
10,100,150,0.038135370737794584,0.05490313926210457,0.016107910777681027
85,75,300,0.03806282692584682,0.054864494149329944,0.015799785652086538
10,100,125,0.037953154389995816,0.054754152932652476,0.01606772054390783
60,100,50,0.037927661153928094,0.05485402656264652,0.01614307723223257
110,75,150,0.037866048670320736,0.05465387857345075,0.015865094781967983
110,75,125,0.03763390951621092,0.05436637838082838,0.015794761872864896
135,50,325,0.037580627877235574,0.05382527752789081,0.01516511487708487
85,75,275,0.03756687606994108,0.05416947567040617,0.015628977158550467
10,100,100,0.037533186346820666,0.05423398133195913,0.01592035635340612
10,75,375,0.0374220525262833,0.0541614546870205,0.015652421461584833
60,75,325,0.037367723674067176,0.053812211241687134,0.015530176167191373
85,75,250,0.037307748317034053,0.05387810911979231,0.015543572911782438
110,75,100,0.03720866241249198,0.05374412485934203,0.01564404849621542
135,50,300,0.03715451300567968,0.053307904702662175,0.014970862080514435
35,75,350,0.03708939023420612,0.05367872234343526,0.01546151785116217
85,75,225,0.036926806389699536,0.0534151137631946,0.015412954652019558
110,75,75,0.03681814106632725,0.053283659984707264,0.015488311340344296
60,75,300,0.03676069721198713,0.0529995230234776,0.015280661799182799
85,50,400,0.0367130016281626,0.0528159109109078,0.014920624288297947
35,100,75,0.03664429979742868,0.05329197990863934,0.015722754370687927
135,50,275,0.0365327649450472,0.052694648843478985,0.014749815794761874
110,50,375,0.03652610988912399,0.05251162557164229,0.014691205037175968
85,75,200,0.03644926644392698,0.05282757404141304,0.015245495344631259
10,75,350,0.03636794667481918,0.052669051480602296,0.01522707482081854
110,75,50,0.036255426997097814,0.05260873604750171,0.0152605666822962
35,75,325,0.036248261625729625,0.05244815270977594,0.015148368946346037
60,75,275,0.03623376615887933,0.05230590432820518,0.015094781967981776
35,100,50,0.036221200960993453,0.05264645552305621,0.015561993435595152
135,50,250,0.03619804295959876,0.05228251336814935,0.01462924509344229
85,75,175,0.03609054193728242,0.05225514417744135,0.015106504119498959
10,100,75,0.035964254500420026,0.05231638206907349,0.015469890816531584
60,75,250,0.0359436038143909,0.05192626649733806,0.01499095719740103
135,50,225,0.0357913963789173,0.05183063075063324,0.014496952240605534
85,75,150,0.03575065482859696,0.05180120345177877,0.015002679348918217
60,50,400,0.035638717840753856,0.05154995820212038,0.01447518253064505
60,75,225,0.03555428908364559,0.051418007551238105,0.014850291379194854
10,100,50,0.03553918155847728,0.051702997077973545,0.015309129881438809
85,75,125,0.03552252846805167,0.05152987091146898,0.014935695625962888
10,75,325,0.035506026770426496,0.05143576025128206,0.014912251322928536
35,75,300,0.035482026105489166,0.051367885246149235,0.014823497890012721
110,50,350,0.03541508478351045,0.051234505982867315,0.014299350257887335
135,50,200,0.03538209956760378,0.0513476811993104,0.014342889677808297
135,50,175,0.03505744628547701,0.05086754759760778,0.014227342755710363
60,75,200,0.035055842834481564,0.05084367769163182,0.014692879630249844
85,75,100,0.03504539479454777,0.050873110691916634,0.014781633063165654
35,75,275,0.03478309465020352,0.050437497038183926,0.014572308928930269
10,75,300,0.03473032117625365,0.05042686463859343,0.014577332708151921
60,75,175,0.03472868350038268,0.050295020075927864,0.01455053921896979
135,50,150,0.034700074833877236,0.050305251272473143,0.01408667693750418
85,75,75,0.034644390652111924,0.05038011413804428,0.014622546721146757
135,50,125,0.03452260673740965,0.05014919759197445,0.014044812110657107
35,75,250,0.034507559060251124,0.05002565862208145,0.014476857123718932
60,75,150,0.034449261711558106,0.04994759227065131,0.014468484158349523
110,50,325,0.034399364975372174,0.05001809464824513,0.013894098734007633
85,75,50,0.03427450615006983,0.049769570965488244,0.014436666889945741
35,50,400,0.03424278701519786,0.04993315049999258,0.01392424140933753
60,75,125,0.034172737515937086,0.04958388830544092,0.014373032353138183
35,75,225,0.034108230547875644,0.04959701895125317,0.01434958805010382
10,75,275,0.034079261427110215,0.04958629683512452,0.014346238863956064
110,50,300,0.034032890055162815,0.04964090542553473,0.013735012391988745
135,50,100,0.033902353215598,0.04930742920870766,0.013827115011052316
85,50,375,0.03388054299617894,0.049413873438339896,0.013708218902806612
10,75,250,0.033725596808310436,0.049141346155958054,0.014230691941858132
60,75,100,0.03370235647430215,0.048976809008042764,0.014218969790340949
35,75,200,0.033593157479015465,0.04889966059706731,0.014167057405050575
135,50,75,0.033423946806090205,0.04868309735365449,0.01360104494607811
110,50,275,0.03337318191810911,0.04890154442579569,0.013490521803201816
35,75,175,0.03328963566459692,0.048465356906344494,0.014044812110657117
10,50,400,0.03325249477041631,0.048591646310250265,0.013539085002344433
10,75,225,0.03321109303514154,0.04852550628047091,0.014064907227543713
110,50,250,0.032994580077698975,0.04845845813425031,0.013363252729586706
35,75,150,0.0329557745581837,0.047970504582397724,0.01391419385089423
10,75,200,0.03273285303854117,0.047871575874211224,0.013879027396342692
35,75,125,0.032701556934286745,0.04764933266510372,0.013835487976421725
60,50,375,0.03268824086619226,0.047928351246731886,0.01321086475986335
60,75,75,0.03265986762495828,0.047755244434589186,0.013914193850894234
85,50,350,0.032624298268912964,0.04782081201277631,0.013217563132158886
135,50,50,0.03261589335900898,0.04767337123473937,0.013304641972000803
110,50,225,0.03252768352987356,0.047883357225552696,0.013197468015272282
10,75,175,0.032472679164917834,0.04749380996139958,0.013786924777279117
35,75,100,0.03228015440004713,0.047133573356222126,0.013678076227476719
10,75,150,0.032156924832881906,0.0469632718064764,0.01363956058677741
60,75,50,0.03206756791903357,0.046866086198065426,0.01368644919284614
110,50,200,0.032050497169342954,0.04724221003042867,0.013014937370219035
10,75,125,0.03193946683957129,0.04669734714066206,0.013569227677674328
85,50,325,0.031674475097893916,0.046500145024355614,0.012837430504387435
110,50,175,0.0316053217134478,0.046592223276196505,0.012857525621274034
10,75,100,0.03150956199797937,0.046121573937831756,0.013401768370286017
60,50,350,0.031413521847005174,0.046212822881497403,0.01269843927925514
85,50,300,0.031228240251185473,0.046000717915337594,0.012611360439413223
35,50,375,0.031228182813145596,0.046074795408773045,0.012638153928595353
110,50,150,0.031204941654237886,0.046097994600526354,0.012753700850693285
110,50,125,0.03090531834247908,0.045607583600385596,0.012631455556299824
35,75,75,0.030620705417854117,0.04505520950877055,0.013179047491459574
85,50,275,0.030476586819509342,0.04512234525427862,0.012345100140665822
60,50,325,0.030383037462820516,0.04476051875051501,0.012276441824636617
110,50,100,0.03032896101323155,0.044825988640279646,0.012403710898251725
10,50,375,0.030295050185401733,0.04489465454666991,0.012299886127670976
85,50,250,0.030088428495331363,0.04472612006508871,0.012224529439346243
35,75,50,0.030020203342147295,0.044197557571492,0.012947953647263716
35,50,350,0.02990479015177133,0.04437588881597189,0.012103958738026655
110,50,75,0.02982093197318704,0.04421531542032315,0.012157545716390912
10,75,75,0.029815031311866587,0.04398502094085996,0.012879295331234506
60,50,300,0.02964434027853117,0.043785394099701155,0.011918078906825638
85,50,225,0.02952689788333831,0.04388170415786444,0.012005157746667558
10,75,50,0.02917106534970291,0.043133473127732164,0.012663272824703602
110,50,50,0.02906677325376107,0.04316846540298034,0.011872864893830803
85,50,200,0.02901022736592247,0.04316161949978516,0.01180923035702324
10,50,350,0.02893420092778193,0.0430766092483423,0.011745595820215688
60,50,275,0.02882777513230473,0.04279802887896637,0.01164344564270882
35,50,325,0.028754582264210442,0.042739641237898515,0.011636747270413294
85,50,175,0.028647193926099684,0.04265965632983454,0.01168196128340813
60,50,250,0.028432005149398563,0.042329663883335485,0.011521200348315358
85,50,150,0.02820401861204443,0.04208540539156045,0.011566414361310205
85,50,125,0.0279203444654736,0.04167633528485965,0.011464264183803335
35,50,300,0.027835900737578856,0.04155348435708869,0.011254940049567954
60,50,225,0.027831884631086556,0.04142005938711694,0.01128675731797173
10,50,325,0.027744792466880587,0.041342694348664756,0.011268336794159018
85,50,100,0.0273125923308003,0.04076582820809516,0.011228146560385826
60,50,200,0.027312192758479875,0.04072363975761217,0.011092504521401304
35,50,275,0.026970890988627785,0.040330606791813134,0.010909973876348044
60,50,175,0.02694744027854765,0.04015627310376897,0.010955187889342884
85,50,75,0.026794817908467092,0.040124737630717666,0.010983655971598899
10,50,300,0.02678989011999427,0.04011723620563893,0.010864759863353208
35,50,250,0.02657984195844419,0.039856309256365345,0.01078437939580682
60,50,150,0.026530099471492048,0.03966423565163315,0.010839640967244959
60,50,125,0.026204350023673367,0.03917029144123514,0.010707348114408202
85,50,50,0.026137587015614968,0.03901489461664636,0.010698975149038783
35,50,225,0.026081191332759823,0.03908544807938696,0.010586777413088616
10,50,275,0.025897412771739726,0.038763208000562765,0.010504722352468349
35,50,200,0.025576411196387316,0.038442094876238876,0.010407595954183132
60,50,100,0.025557587757128658,0.03822367077285598,0.010461182932547398
10,50,250,0.025445172013799273,0.03826078125795362,0.010355683568892757
35,50,175,0.02516681842745912,0.037773731926661024,0.010256882577533663
10,50,225,0.02496410853677288,0.03758867027678756,0.010189898854578338
35,50,150,0.024789157448041377,0.03732289839428594,0.010132962690066312
60,50,75,0.024564715332926874,0.03705759936256476,0.010156406993100676
10,50,200,0.024466518233715727,0.0368872249164245,0.010007368209525087
35,50,125,0.02445318768693722,0.036751289271375026,0.010007368209525087
10,50,175,0.024051765275672106,0.03622246953324884,0.009848281867506196
35,50,100,0.023845327401781625,0.03591059175585189,0.009772925179181458
60,50,50,0.02372872173204683,0.03575441988007265,0.00984660727443232
10,50,150,0.023623897882792982,0.03562890558070733,0.009695893897782838
10,50,125,0.02330436667306992,0.03520649198299575,0.009582021568758788
10,50,100,0.022781697090221875,0.03440552996050865,0.009379395806818944
35,50,75,0.02200753570199282,0.03359217075261084,0.009196865161765686
35,50,50,0.021259436213761047,0.03243710034953064,0.008903811373836154
10,50,75,0.020840278672621424,0.0319349116607925,0.00877486770714716
10,50,50,0.020109284694768484,0.030786943558486792,0.008490186884587044
